ca_pcgr,ca_ipm,ca_macc,ca_psm,ca_eo,ca_rh,ca_rmi,ca_re,ca_cim,ca_psncc,ca_pa,ca_arat,ca_ipda,ca_mp,ca_ipgm,ca_pe,id
0.0,0.375,0.25,0.30625,0.3333333,0.25,0.5,0.2,0.0,1.0,0.0,1.0,0.6666667,0.2,,0.781549,2115
0.2,0.375,0.5,0.36875,0.6666667,0.25,0.5,0.2,0.0,0.0,0.0,1.0,0.3333333,0.6,0.1428571,0.61049,2116
0.0,0.25,0.0,0.2,0.3333333,0.0,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.766248,2117
0.2,0.375,0.0,0.29375,0.3333333,0.0,0.5,0.2,0.0,0.0,0.5,1.0,1.0,0.0,,0.709884,2118
0.0,0.375,0.25,0.2625,0.5,0.25,0.0,0.2,0.0,0.0,1.0,1.0,0.6666667,0.0,,0.7348,2119
0.2,0.5,0.5,0.30125,0.3333333,0.5,0.5,0.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.699954,2120
0.8,0.125,0.25,0.60625,0.6666667,0.5,0.1666667,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.799305,2121
0.2,0.375,0.0,0.271875,0.6666667,0.75,0.6666667,0.2,0.0,1.0,0.0,1.0,1.0,0.2,,0.775019,2122
0.2,0.25,0.0,0.529375,0.6666667,0.5,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.666789,2123
0.8,0.375,0.0,0.321875,0.3333333,0.0,0.5,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.611844,2124
0.2,0.5,0.0,0.3125,0.6666667,0.0833333,0.5,0.4,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.663549,2125
0.0,0.25,0.75,0.4125,0.6666667,0.75,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.717154,2126
0.0,0.25,0.5,0.4775,0.3333333,0.75,0.6666667,0.2,0.0,0.0,0.0,1.0,1.0,0.6,0.95,0.798431,2127
0.2,0.5,0.0,0.3125,0.3333333,0.75,0.3333333,1.0,0.0,0.0,0.5,1.0,1.0,1.0,,0.730773,2128
0.0,0.25,0.0,0.394375,0.6666667,0.5,0.5,0.2,0.0,1.0,0.5,1.0,0.6666667,0.2,,0.678294,2129
0.0,0.25,0.5,0.425,0.3333333,0.0,0.5,0.4,0.0,0.0,0.5,1.0,1.0,0.0,,0.679574,2130
0.8,0.25,0.5,0.28125,0.3333333,0.0,0.5,0.2,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.631725,2131
0.0,0.375,0.5,0.309375,0.3333333,0.5,0.3333333,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.739682,2132
0.2,0.25,0.5,0.285075,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,0.3333333,0.8,,0.640085,2133
0.4,0.375,0.0,,0.3333333,0.0,0.3333333,0.4,0.0,0.0,0.0,0.5,1.0,0.0,,0.663765,2134
0.4,0.25,0.0,0.0625,0.6666667,0.5,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.742127,2135
0.6,0.25,0.0,0.409375,0.6666667,0.25,0.6666667,0.6,0.0,0.0,0.0,1.0,0.6666667,0.6,1.0,0.716834,2136
0.8,0.25,0.5,0.475625,0.0,0.0,0.3333333,0.2,0.0,0.0,0.5,1.0,0.6666667,0.0,,0.702275,2137
0.6,0.5,0.25,0.214375,0.0,0.0,0.3333333,0.6,0.0,0.0,0.0,1.0,0.6666667,1.0,0.8012519,0.722749,2138
0.2,0.375,0.25,0.38125,0.3333333,0.0,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.726928,2139
0.2,0.25,0.0,0.3125,0.6666667,0.5,0.6666667,0.2,0.0,1.0,0.5,1.0,0.6666667,0.4,,0.728907,2140
0.2,0.0,0.5,0.240625,0.6666667,0.25,0.5,0.2,0.0,1.0,0.0,1.0,1.0,0.4,,0.718133,2141
0.6,0.5,0.75,0.269375,0.3333333,0.25,0.5,0.4,0.0,0.0,1.0,1.0,1.0,0.4,0.0,0.674065,2142
0.4,0.375,0.75,0.3125,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.700851,2143
0.0,0.375,0.25,0.26875,0.3333333,0.0,0.3333333,0.2,1.0,0.0,0.0,1.0,0.6666667,0.0,,0.724443,2144
0.2,0.5,0.25,0.475,0.6666667,0.75,0.5,0.2,0.0,1.0,1.0,1.0,0.6666667,0.2,0.7142857,0.64339,2145
0.8,0.5,0.5,0.40625,0.6666667,0.5,0.6666667,0.2,0.0,0.0,0.0,1.0,1.0,0.6,1.0,0.727875,2146
0.6,0.375,0.25,0.396875,0.3333333,0.25,0.5,0.2,0.0,0.0,0.5,1.0,0.6666667,0.8,1.0,0.767644,2147
0.2,0.25,0.0,0.1625,0.3333333,0.0,0.3333333,0.2,1.0,0.0,0.0,1.0,1.0,0.0,,0.649787,2148
0.2,0.375,0.25,0.678125,0.3333333,0.25,0.5,0.2,0.0,1.0,0.0,1.0,1.0,0.2,0.0,0.772114,2149
0.0,0.5,0.5,0.25625,0.0,0.0,0.5,0.2,0.0,0.0,0.0,1.0,0.0,0.6,1.0,0.821049,2150
0.2,0.5,0.25,0.35625,0.0,0.25,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.774402,2151
0.6,0.25,0.0,0.26875,0.6666667,0.6666667,0.5,0.2,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.698194,2152
0.8,0.25,0.5,0.278125,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.721615,2153
1.0,0.375,0.25,0.34375,0.3333333,0.0,0.5,0.2,0.0,0.0,0.0,1.0,0.3333333,0.2,,0.716257,2154
0.8,0.5,0.75,0.30625,0.3333333,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.4,0.0199005,0.649862,2155
0.4,0.125,0.0,0.125,0.0,0.25,0.1666667,0.2,0.0,0.0,0.0,1.0,0.3333333,0.4,0.9,0.664183,2156
0.0,0.0,0.0,0.375,0.6666667,0.75,0.6666667,0.2,1.0,0.0,0.5,1.0,0.6666667,0.2,,0.657992,2157
0.2,0.25,0.0,0.54375,0.6666667,0.25,0.3333333,0.4,1.0,0.0,0.5,1.0,1.0,0.8,0.8571429,0.751799,2158
0.8,0.375,0.25,0.4146875,0.6666667,0.5,0.5,0.2,1.0,1.0,0.0,1.0,0.6666667,0.4,,0.704247,2159
0.6,0.25,0.25,0.40625,0.0,0.25,0.1666667,0.2,0.0,1.0,0.5,0.5,1.0,0.8,0.8125,0.619003,2160
0.6,0.375,0.0,0.29375,0.6666667,0.25,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.758281,2161
0.0,0.5,0.0,0.384375,0.3333333,0.25,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.604452,2162
0.4,0.5,0.5,0.2866188,0.6666667,0.75,0.8333333,0.8,1.0,1.0,0.0,1.0,1.0,0.4,0.0379747,0.649488,2163
0.4,0.5,0.0,0.32625,0.6666667,0.25,0.8333333,0.8,1.0,0.0,0.0,1.0,1.0,0.6,1.0,0.67295,2164
0.0,0.125,0.5,0.190625,0.6666667,0.25,0.0,0.2,0.0,0.0,0.5,1.0,1.0,0.2,1.0,0.708386,2165
0.4,0.375,0.25,0.4637437,0.6666667,0.75,0.8333333,0.4,0.0,0.0,1.0,1.0,1.0,0.2,,0.687529,2166
0.2,0.25,0.0,0.34375,0.6666667,0.5,0.6666667,0.2,1.0,0.0,0.0,0.5,1.0,0.2,,0.793259,2167
0.8,0.25,0.0,0.78125,0.3333333,0.25,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.6,,0.901332,2168
0.0,0.0,0.0,0.54875,0.3333333,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,0.0,,0.936262,2169
0.0,0.0,0.0,0.29375,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.899696,2170
0.2,0.0,0.0,0.525,0.6666667,0.25,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.899525,2171
0.0,0.0,0.25,0.375,0.3333333,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.908614,2172
0.4,0.25,0.25,0.574375,0.3333333,0.0,0.5,0.2,0.0,1.0,0.0,1.0,1.0,0.2,,0.801534,2173
0.2,0.375,0.25,0.684375,0.6666667,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.6,1.0,0.770475,2174
0.0,0.5,0.0,0.43125,0.3333333,0.25,0.1666667,0.2,1.0,0.0,0.0,0.5,1.0,0.0,,0.900537,2175
0.0,0.0,0.0,0.23125,0.6666667,0.5,0.0,0.2,1.0,0.0,0.5,1.0,1.0,0.0,,0.895203,2176
0.2,0.0,0.0,0.328125,0.0,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.824874,2177
0.0,0.125,0.25,0.228125,0.3333333,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.6,,0.933185,2178
0.0,0.25,0.0,0.325,0.3333333,0.0,0.3333333,0.2,1.0,0.0,0.0,1.0,1.0,0.0,,0.91991,2179
0.0,0.25,0.0,0.30625,0.0,0.0,0.0,0.2,1.0,0.0,0.0,1.0,0.3333333,1.0,,0.825748,2180
0.0,0.0,0.0,0.4375,0.3333333,0.25,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.855899,2181
0.2,0.25,0.5,0.35625,0.3333333,0.0,0.5,0.2,0.0,0.0,0.5,1.0,1.0,0.0,,0.795557,2182
0.0,0.0,0.0,0.415625,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.916414,2183
0.0,0.25,0.0,0.75,0.3333333,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.854343,2184
0.2,0.0,0.0,0.86875,0.3333333,0.25,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.6,,0.904048,2185
0.0,0.0,0.0,0.7125,0.3333333,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.83815,2186
0.2,0.375,0.25,0.51875,0.3333333,0.0,0.3333333,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.870706,2187
0.2,0.25,0.0,0.421875,1.0,0.75,0.3333333,0.2,1.0,0.0,0.5,1.0,1.0,0.0,,0.801318,2188
0.2,0.375,0.25,0.45,0.3333333,0.75,0.5,0.2,0.0,1.0,0.0,1.0,1.0,0.6,1.0,0.780285,2189
0.0,0.0,0.0,0.31875,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.93652,2190
0.2,0.0,0.0,0.240625,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.932849,2191
0.2,0.25,0.25,0.34375,0.6666667,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.8,1.0,0.905332,2192
0.8,0.5,0.0,0.594375,0.6666667,0.75,0.1666667,0.2,1.0,0.0,0.0,1.0,1.0,0.0,,0.848339,2193
0.0,0.0,0.0,0.28125,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.944249,2194
0.4,0.25,0.0,0.403125,0.3333333,0.25,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.871122,2195
0.6,0.25,0.25,0.3625,0.3333333,0.0,0.0,0.2,0.0,0.0,0.5,1.0,1.0,0.0,,0.904633,2196
0.4,0.125,0.0,0.55275,0.3333333,0.0,0.5,0.4,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.737607,2197
0.4,0.0,0.0,0.31875,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.865541,2198
0.4,0.25,0.0,0.2875,0.6666667,0.25,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.2,0.6666667,0.896743,2199
0.0,0.125,0.0,0.2125,0.3333333,0.0,0.1666667,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.868211,2200
0.0,0.125,0.0,0.365625,0.0,0.5,0.0,0.2,1.0,0.0,0.0,1.0,1.0,0.0,,0.877824,2201
0.6,0.25,0.5,0.246875,0.3333333,0.25,0.1666667,0.8,1.0,0.0,0.0,1.0,1.0,0.0,,0.944659,2202
0.2,0.0,0.0,0.509375,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.942811,2203
0.4,0.25,0.0,0.56875,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.900507,2204
0.4,0.0,0.0,0.5231938,0.6666667,0.5,0.6666667,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.835259,2205
0.0,0.0,0.0,0.38625,0.3333333,0.0,0.1666667,0.2,1.0,0.0,0.0,1.0,1.0,0.0,,0.89574,2206
0.0,0.0,0.0,0.390625,0.3333333,0.25,0.3333333,0.4,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.944817,2207
0.6,0.25,0.0,0.61875,0.3333333,0.5,0.3333333,0.2,0.0,1.0,0.0,1.0,1.0,0.2,,0.84185,2208
1.0,0.25,0.0,0.74375,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.840095,2209
0.0,0.0,0.0,0.875,0.3333333,0.25,0.3333333,0.2,1.0,0.0,0.0,1.0,1.0,0.0,,0.864849,2210
0.4,0.25,0.0,0.559375,0.3333333,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.92067,2211
0.6,0.0,0.0,0.875,0.3333333,0.0,0.5,0.2,0.0,0.0,0.0,1.0,0.6666667,0.2,,0.869131,2212
0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.914827,2213
0.6,0.0,0.0,0.375,0.6666667,0.5,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.934756,2214
0.2,0.125,0.0,0.503125,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.850446,2215
0.4,0.25,0.0,0.8125,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.846836,2216
0.0,0.0,0.0,0.4375,0.3333333,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.935657,2217
0.0,0.0,0.0,0.3375,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.89103,2218
0.2,0.0,0.0,0.8,0.3333333,0.25,0.3333333,0.2,1.0,0.0,0.0,1.0,1.0,0.8,,0.827686,2219
0.0,0.0,0.0,0.715625,0.3333333,0.0,0.5,0.2,1.0,0.0,0.0,1.0,1.0,0.4,,0.831742,2220
0.0,0.0,0.0,0.64375,0.6666667,0.5,0.0,0.2,0.0,0.0,0.0,0.5,0.6666667,0.4,1.0,0.826369,2221
0.4,0.0,0.25,0.35,0.3333333,0.25,0.3333333,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.871622,2222
0.0,0.125,0.0,0.525,0.3333333,0.25,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.824433,2223
0.4,0.25,0.0,0.85,0.6666667,0.75,0.6666667,,1.0,0.0,0.0,1.0,0.0,0.2,,0.656372,2224
0.0,0.0,0.0,0.534375,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.902767,2225
0.0,0.0,0.0,0.66625,0.6666667,0.75,0.3333333,0.2,0.0,0.0,0.5,1.0,1.0,0.4,1.0,0.882859,2226
0.0,0.0,0.25,0.45,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.933476,2227
0.6,0.25,0.0,0.419375,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.904817,2228
0.0,0.25,0.25,0.525,0.3333333,0.0,0.3333333,0.2,1.0,0.0,0.0,1.0,1.0,0.4,1.0,0.900912,2229
0.0,0.375,0.0,0.46875,0.3333333,0.0,0.0,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.859255,2230
0.2,0.0,0.0,0.34375,0.3333333,0.25,0.5,0.2,0.0,1.0,0.5,1.0,1.0,0.0,,0.860077,2231
0.2,0.0,0.0,0.2875,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.6,,0.909512,2232
0.0,0.125,0.0,0.5625,0.3333333,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.842748,2233
0.2,0.25,0.0,0.4625,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.885424,2234
0.0,0.0,0.0,0.28875,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.893863,2235
0.6,0.0,0.0,0.53125,0.6666667,0.5,0.5,0.2,1.0,0.0,0.0,1.0,1.0,0.0,,0.75359,2236
0.0,0.25,0.0,0.5625,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.845725,2237
0.0,0.0,0.25,0.3125,0.3333333,0.0,0.1666667,,0.0,0.0,0.0,1.0,1.0,0.0,,0.935364,2238
0.0,0.0,0.75,0.33125,0.3333333,0.0,0.3333333,1.0,0.0,1.0,0.5,1.0,1.0,0.2,,0.907557,2239
0.2,0.25,0.25,0.3375,0.0,0.0,0.3333333,0.6,0.0,0.0,0.0,1.0,1.0,0.0,,0.883739,2240
0.0,0.25,0.0,0.625,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.4,,0.865759,2241
0.0,0.125,0.0,0.486875,0.3333333,0.0,0.1666667,0.4,0.0,0.0,0.0,1.0,1.0,0.0,,0.926353,2242
0.4,0.375,0.0,0.353125,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.906451,2243
0.6,0.125,0.25,0.284375,0.0,0.25,0.3333333,0.6,0.0,0.0,0.0,1.0,1.0,0.8,,0.883842,2244
0.0,0.0,0.0,0.2375,0.3333333,0.0,0.5,0.2,0.0,0.0,1.0,1.0,1.0,0.4,0.5,0.869799,2245
0.2,0.25,0.0,0.70625,0.0,0.25,0.5,0.2,0.0,0.0,0.0,1.0,1.0,0.4,0.75,0.765893,2246
0.4,0.0,0.0,0.3625,0.3333333,0.25,0.0,0.2,0.0,1.0,0.0,1.0,1.0,0.6,,0.818447,2247
0.2,0.0,0.0,0.33125,0.0,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.6,1.0,0.87735,2248
0.6,0.25,0.0,0.565625,0.3333333,0.25,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.895833,2249
0.2,0.125,0.25,0.45625,0.3333333,0.0,0.1666667,0.2,0.0,1.0,0.0,1.0,1.0,0.4,,0.864115,2250
0.4,0.25,0.75,0.5025,0.3333333,0.25,0.3333333,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.83336,2251
0.0,0.0,0.0,0.4375,0.0,0.75,0.1666667,0.4,0.0,0.0,0.0,1.0,1.0,0.0,,0.876003,2252
0.2,0.25,0.0,0.6,0.6666667,0.75,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.893068,2253
0.0,0.0,0.25,0.225,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,0.887384,2254
1.0,0.25,0.75,0.7975,0.3333333,0.0,0.3333333,0.2,1.0,1.0,0.0,1.0,1.0,0.0,,0.800087,2255
0.2,0.25,0.0,0.45375,0.3333333,0.5,0.5,0.6,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.843111,2256
0.0,0.125,0.25,0.74375,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.926499,2257
0.2,0.125,0.25,0.56875,0.3333333,0.0,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.908982,2258
0.2,0.0,0.0,0.40625,0.3333333,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.916395,2259
0.0,0.375,0.0,0.46875,0.3333333,0.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.886976,2260
0.0,0.0,0.5,0.47875,0.6666667,0.5,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.865546,2261
0.4,0.125,0.5,0.525,0.3333333,0.0,0.1666667,0.4,0.0,1.0,0.0,1.0,1.0,0.0,,0.893216,2262
0.2,0.25,0.0,0.6875,0.3333333,0.5,0.3333333,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.915076,2263
1.0,0.25,1.0,0.425,0.3333333,0.0,0.5,0.4,0.0,1.0,0.0,1.0,1.0,0.0,,0.761818,2264
0.4,0.75,0.5,0.9125,0.6666667,0.5,0.5,0.6,0.0,1.0,0.0,1.0,1.0,1.0,0.0301205,0.719298,2265
1.0,0.5,0.75,0.559375,0.1666667,0.0,0.5,0.4,0.0,1.0,0.0,1.0,1.0,0.0,,0.780129,2266
0.0,0.0,0.0,0.375,0.6666667,0.25,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.855186,2267
0.2,0.125,0.0,0.46875,0.3333333,0.25,0.3333333,0.2,0.0,0.0,0.5,1.0,1.0,0.0,,0.906354,2268
0.0,0.0,0.0,0.2375,0.0,0.0,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.857204,2269
0.0,0.0,0.0,0.421875,0.3333333,0.25,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.0,,0.854405,2270
0.0,0.0,0.25,0.5,0.3333333,0.25,0.1666667,0.2,0.0,0.0,0.0,1.0,1.0,0.2,,0.860245,2271
0.2,0.375,0.0,0.5326875,0.3333333,0.25,0.5,0.8,0.0,0.0,0.0,1.0,1.0,0.0,,0.697495,2272
0.0,0.25,0.25,0.240625,0.6666667,0.25,0.1666667,0.2,0.0,1.0,0.5,1.0,1.0,0.0,,0.830339,2273
0.0,0.375,0.0,0.53,0.3333333,0.5,0.6666667,,0.0,0.0,0.0,1.0,1.0,0.0,,0.599584,2274
0.6,0.125,0.0,0.60625,0.6666667,0.5,0.6666667,,0.0,0.0,0.0,1.0,1.0,0.6,1.0,0.643792,2275
0.4,0.125,0.0,0.5625,0.3333333,0.5,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.591065,2276
0.2,0.0,0.0,0.36125,0.3333333,0.5,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.597391,2277
0.0,0.0,0.0,0.40625,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.4,,0.531583,2278
0.0,0.0,0.0,0.275,0.0,0.0,0.3333333,,1.0,0.0,1.0,1.0,0.0,0.2,,0.578117,2279
0.4,0.25,0.25,0.290625,0.0,0.0,0.5,,0.0,0.0,1.0,1.0,1.0,0.0,,0.697977,2280
0.4,0.5,0.5,0.465,0.6666667,0.25,0.5,0.6,1.0,0.0,0.0,1.0,0.6666667,0.0,,0.649155,2281
0.2,0.25,0.0,0.6,0.6666667,0.0,0.5,,1.0,0.0,0.0,1.0,1.0,0.0,0.5083333,0.607656,2282
0.0,0.125,0.0,0.3875,0.0,0.25,0.3333333,,0.0,0.0,1.0,1.0,0.6666667,0.0,,0.659586,2283
0.0,0.0,0.0,0.33125,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.4,0.0,0.632464,2284
0.0,0.125,0.0,0.5125,0.0,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.591864,2285
0.0,0.125,0.0,0.61875,0.1666667,0.0,0.5,,0.0,0.0,1.0,1.0,1.0,0.6,1.0,0.603839,2286
0.2,0.25,0.0,0.56875,0.0,0.0,0.5,,1.0,0.0,0.0,1.0,0.3333333,0.0,,0.581216,2287
0.2,0.125,0.0,0.725,0.0,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.606718,2288
0.0,0.125,0.0,0.288125,0.0,0.25,0.3333333,,1.0,0.0,0.0,1.0,1.0,0.0,,0.60211,2289
0.0,0.25,0.0,0.355,0.3333333,1.0,0.8333333,0.6,0.0,0.0,0.0,1.0,1.0,0.0,,0.554775,2290
0.0,0.125,0.0,0.55625,0.0,0.25,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.612093,2291
0.0,0.25,0.0,0.7925,0.0,0.5,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.648907,2292
0.4,0.125,0.25,0.55625,0.6666667,1.0,0.6666667,,1.0,0.0,0.0,1.0,1.0,0.0,,0.552465,2293
0.0,0.0,0.0,0.449375,0.0,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.641963,2294
0.2,0.25,0.0,0.204375,0.6666667,0.25,0.8333333,,1.0,0.0,0.0,1.0,1.0,0.2,,0.530579,2295
0.0,0.0,0.0,0.390625,0.0,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.61976,2296
0.0,0.0,0.0,0.340625,0.0,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.552783,2297
0.2,0.0,0.0,0.75625,0.1666667,0.0,0.5,,1.0,0.0,0.0,1.0,1.0,0.0,,0.682018,2298
0.0,0.25,0.0,0.2125,0.3333333,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,,0.628756,2299
0.6,0.125,0.25,0.79375,0.1666667,0.0,0.5,,1.0,1.0,0.0,1.0,1.0,1.0,,0.586711,2300
0.4,0.125,0.0,0.759375,0.3333333,0.75,0.8333333,,1.0,0.0,0.5,1.0,1.0,0.0,,0.606063,2301
0.4,0.0,0.0,0.4375,0.3333333,1.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.696952,2302
0.0,0.25,0.25,0.4625,0.3333333,0.5,0.5,,0.0,1.0,0.0,1.0,1.0,0.2,,0.647576,2303
0.0,0.0,0.0,0.375,0.0,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.650726,2304
0.0,0.0,0.0,0.40625,0.0,0.25,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.587949,2305
0.0,0.125,0.0,0.5,0.1666667,0.0,0.5,,1.0,0.0,0.0,0.0,0.0,0.0,,0.600386,2306
0.0,0.125,0.0,0.159375,0.3333333,0.0,0.5,,1.0,0.0,0.0,0.0,0.0,0.0,,0.607062,2307
0.0,0.0,0.0,0.48125,0.3333333,0.25,0.6666667,,1.0,0.0,0.0,1.0,1.0,0.0,,0.598569,2308
0.0,0.25,0.0,0.394375,0.0,0.25,0.5,,0.0,0.0,0.0,1.0,1.0,0.2,0.5,0.614444,2309
0.6,0.25,0.0,0.485625,0.3333333,0.5,0.5,0.6,1.0,0.0,0.0,1.0,1.0,0.8,,0.598401,2310
0.0,0.25,0.5,0.35625,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.545016,2311
0.0,0.375,0.25,0.465625,0.3333333,0.0,0.5,,0.0,1.0,0.0,0.0,0.0,0.0,,0.746563,2312
0.8,0.125,0.25,0.340625,0.0,0.25,0.3333333,0.2,0.0,1.0,0.0,1.0,1.0,0.0,,0.684168,2313
0.2,0.0,0.0,0.47375,0.0,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.8,,0.614459,2314
0.0,0.0,0.0,0.31875,0.0,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.550053,2315
