antiguedad,elevacion,escasez,falla_in,Falta_in,falta_dren,health,ingreso,ponding,CM,PRECIP,id,dens_pop
33,0.0,0.0625,0.366,0.0484,0.074,0.145,0.615,0.68875,0.181395,723,2112,0.38307
33,0.0,0.0625,0.386,0.07,0.018,0.07375,0.61677,0.0575,0.219163,721,2113,0.26833
64,0.0,0.0625,0.642,0.1246,0.076,0.07,0.64361,2.0775,0.191967,719,2114,0.30056
33,0.0,0.0625,0.3,0.0583,0.074,0.09375,0.66442,0.355,0.056457,716,2115,0.24452
33,0.0,0.0625,0.297,0.0231,0.074,0.13875,0.76019,1.8175,0.051325,718,2116,0.27107
33,0.0,0.0625,0.35,0.0598,0.074,0.17875,0.69055,2.145,0.152022,721,2117,0.36075
33,0.0,0.0625,0.304,0.1019,0.074,0.10125,0.71067,0.78375,0.063682,718,2118,0.25526
33,0.0,0.0625,0.672,0.1107,1.0,0.12625,0.63224,0.37625,0.761395,685,2119,0.6225
33,0.0,0.0625,0.673,0.0497,0.077,0.28,0.68555,6.305,0.764491,684,2120,0.36283
33,0.0,0.0625,0.449,0.011,0.076,0.245,0.79071,1.18625,0.338633,713,2121,0.10971
33,0.0,0.0625,0.415,0.0071,0.074,0.025,0.39898,1.2375,0.275844,714,2122,0.00641
33,0.0,0.0625,0.421,0.0033,0.074,0.435,0.6593,1.6525,0.28583,684,2123,0.49186
33,0.0,0.0625,0.339,0.0087,0.018,0.37375,0.6546,0.1625,0.131074,684,2124,0.23956
33,0.0,0.0625,0.417,0.0063,0.074,0.20625,0.55524,0.71625,0.278271,723,2125,0.30875
33,0.0,0.0625,0.381,0.0144,0.074,0.20125,0.5944,0.79,0.211409,724,2126,0.14074
33,0.0,0.0625,0.375,0.0779,0.0,0.0,0.2971,1.69125,0.199609,717,2127,0.0
18,0.0,0.0625,0.414,0.0125,0.074,0.08875,0.66012,5.485,0.528703,661,2128,0.19697
33,0.0,0.0625,0.476,0.0288,0.074,0.12,0.73122,5.49625,0.390656,662,2129,0.3223
64,0.0,0.0625,0.611,0.0083,0.074,0.39125,0.78938,3.63875,0.133696,742,2130,0.18743
64,0.0,0.0625,0.619,0.0386,0.074,0.57,0.78704,3.69125,0.148173,740,2131,0.19218
33,0.0,0.0625,0.302,0.0477,0.074,0.4425,0.63419,1.5225,0.060195,672,2132,0.38946
33,0.0,0.0625,0.303,0.0269,0.078,0.275,0.63064,2.075,0.062929,674,2133,0.26737
33,0.0,0.0625,0.267,0.0227,0.018,0.37375,0.76494,0.72375,0.0,712,2134,0.23158
33,0.0,0.0625,0.292,0.0168,0.074,0.30375,0.55798,1.41625,0.042343,665,2135,0.30801
33,0.0,0.0625,0.294,0.0279,0.018,0.22,0.60759,1.43375,0.046081,667,2136,0.28166
33,0.0,0.0625,0.297,0.0176,0.018,0.25875,0.70627,1.56,0.051464,671,2137,0.25023
18,0.0,0.0625,0.151,0.02,0.075,0.63625,0.59835,3.55875,0.031604,665,2138,0.40626
18,0.0,0.0625,0.155,0.026,0.076,0.175,0.57566,6.44375,0.037796,664,2139,0.41482
18,0.0,0.0625,0.158,0.0273,0.018,0.1575,0.62991,3.42,0.044881,662,2140,0.43346
18,0.0,0.0625,0.162,0.0474,0.074,0.16,0.5959,0.5,0.051632,660,2141,0.36673
18,0.0,0.0625,0.157,0.0336,0.074,0.2475,0.5797,0.5,0.043124,661,2142,0.37432
18,0.0,0.0625,0.156,0.0086,0.074,0.21875,0.59786,0.5,0.040753,660,2143,0.29809
18,0.1,0.0625,0.131,0.0127,1.0,0.14125,0.64358,5.82375,0.0,732,2144,0.00947
33,0.0,0.0625,0.266,0.0465,1.0,0.31125,0.69297,0.775,0.0,714,2145,0.35039
18,0.0,0.0625,0.158,0.0112,0.075,0.37125,0.68322,4.04875,0.043738,674,2146,0.28629
18,0.1,0.0625,0.149,0.0273,0.074,0.4575,0.57922,0.25,0.026471,667,2147,0.412
18,0.1,0.0625,0.157,0.0087,0.074,0.3025,0.57949,0.5,0.041618,663,2148,0.37656
18,0.0,0.0625,0.155,0.0443,0.074,0.1925,0.51465,0.5,0.038884,661,2149,0.20052
18,0.0,0.0625,0.148,0.0589,0.074,0.3125,0.62696,1.11625,0.025328,671,2150,0.37037
18,0.0,0.0625,0.156,0.0165,0.074,0.29375,0.68136,2.89375,0.040167,676,2151,0.36329
18,0.0,0.0625,0.161,0.0331,0.018,0.405,0.68211,1.015,0.050209,678,2152,0.38635
18,0.0,0.0625,0.148,0.0342,0.074,0.3325,0.61301,3.13125,0.02463,673,2153,0.41083
18,0.1,0.0625,0.145,0.0573,0.018,0.43375,0.55577,0.25,0.01894,670,2154,0.42791
33,0.0,0.0625,0.304,0.0376,0.074,0.27625,0.73278,2.42625,0.0641,702,2155,0.33883
33,0.0,0.0625,0.298,0.0254,0.074,0.24625,0.75437,0.495,0.053863,705,2156,0.35623
18,0.0,0.0625,0.139,0.027,0.127,0.33125,0.7036,2.76875,0.007476,713,2157,0.15421
33,0.0,0.0625,0.308,0.0433,0.018,0.34,0.69748,0.41875,0.071325,706,2158,0.4381
33,0.0,0.0625,0.333,0.0,0.076,0.23375,0.7014,0.32375,0.118689,703,2159,0.30377
18,0.0,0.0625,0.254,0.011,0.018,0.14,0.675,0.94875,0.225886,699,2160,0.34789
18,0.0,0.0625,0.206,0.0238,0.074,0.23,0.72971,0.73,0.134477,696,2161,0.41088
18,0.0,0.0625,0.202,0.0287,0.018,0.2725,0.6308,2.48625,0.126778,683,2162,0.32329
18,0.0,0.0625,0.172,0.0353,0.018,0.37375,0.65118,2.06875,0.07046,682,2163,0.43318
18,0.1,0.0625,0.149,0.0199,0.018,0.50875,0.57714,0.265,0.026806,670,2164,0.47772
18,0.1,0.0625,0.153,0.0,0.018,0.47625,0.51228,0.5,0.034812,666,2165,0.49452
18,0.1,0.0625,0.152,0.0031,0.074,0.20125,0.5807,0.5,0.033026,665,2166,0.34085
18,0.1,0.0625,0.153,0.026,0.079,0.13125,0.53113,0.5,0.03484,663,2167,0.22661
18,0.1,0.0625,0.153,0.0261,0.074,0.1525,0.47538,0.5,0.034226,662,2168,0.23843
18,0.1,0.0625,0.148,0.0224,0.074,0.23375,0.56518,0.5,0.025356,669,2169,0.42327
33,0.0,0.0625,0.269,0.0292,1.0,0.25,0.65625,0.72,0.0,734,2170,0.38443
18,0.0,0.0625,0.273,0.073,0.074,0.06375,0.72252,0.055,0.26145,700,2171,0.44581
18,0.0,0.0625,0.163,0.0707,0.074,0.11125,0.69539,0.73375,0.054086,694,2172,0.39543
18,0.0,0.0625,0.166,0.0514,0.074,0.10875,0.66505,2.4275,0.060167,691,2173,0.32022
18,0.0,0.0625,0.187,0.03,0.082,0.26875,0.65759,4.22,0.09841,687,2174,0.38281
18,0.0,0.0625,0.176,0.0477,0.018,0.1175,0.62433,6.105,0.077517,689,2175,0.49652
18,0.0,0.0625,0.186,0.0111,0.018,0.11,0.66881,6.125,0.096318,691,2176,0.39313
18,0.0,0.0625,0.144,0.0094,0.074,0.265,0.6082,3.9975,0.018298,678,2177,0.44358
18,0.1,0.0625,0.141,0.0555,0.018,0.225,0.555,0.81125,0.012775,676,2178,0.34852
18,0.1,0.0625,0.144,0.0435,0.018,0.4825,0.54366,0.2,0.01682,674,2179,0.4091
9,0.2,0.0625,0.039,0.0301,1.0,0.0875,0.52987,0.49875,0.011158,680,2180,0.08977
18,0.1,0.0625,0.148,0.0215,0.074,0.2425,0.50116,0.435,0.024937,669,2181,0.38705
18,0.1,0.0625,0.152,0.0471,1.0,0.21,0.5363,0.50125,0.032608,665,2182,0.34289
18,0.0,0.0625,0.165,0.0203,1.0,0.10125,0.63502,2.505,0.056848,688,2183,0.47104
18,0.0,0.0625,0.155,0.057,1.0,0.12875,0.6302,1.0375,0.038633,688,2184,0.46622
18,0.0,0.0625,0.156,0.0219,0.018,0.13375,0.58981,1.25,0.039833,685,2185,0.40124
18,0.0,0.0625,0.148,0.0291,0.074,0.27125,0.60513,2.7125,0.024547,680,2186,0.4568
18,0.1,0.0625,0.14,0.019,0.074,0.69875,0.56122,0.62375,0.010293,675,2187,0.45924
18,0.1,0.0625,0.14,0.017,1.0,0.09625,0.52912,3.98625,0.01046,682,2188,0.40677
18,0.1,0.0625,0.142,0.0192,0.018,0.14125,0.59144,0.81125,0.01417,682,2189,0.42471
18,0.0,0.0625,0.167,0.0115,0.018,0.09375,0.61061,6.06875,0.060948,693,2190,0.4465
18,0.0,0.0625,0.172,0.0219,0.074,0.13875,0.62991,0.07875,0.070628,702,2191,0.40799
9,0.1,0.0625,0.035,0.0201,1.0,0.4225,0.52608,0.11125,0.003096,687,2192,0.10172
18,0.1,0.0625,0.149,0.0128,1.0,0.15625,0.5129,0.49,0.02636,669,2193,0.32228
18,0.0,0.0625,0.161,0.0125,0.074,0.14,0.67332,3.91375,0.048926,707,2194,0.38141
18,0.0,0.0625,0.157,0.0308,1.0,0.1225,0.59034,5.03125,0.042315,691,2195,0.486
9,0.1,0.0625,0.039,0.0064,1.0,0.16875,0.49528,0.21625,0.010544,674,2196,0.05145
33,0.0,0.0625,0.4,0.0079,0.074,0.0975,0.59816,1.12625,0.246053,729,2197,0.52285
33,0.0,0.0625,0.386,0.0335,0.074,0.105,0.62955,1.11125,0.219303,731,2198,0.44766
33,0.0,0.0625,0.367,0.0304,0.018,0.69375,0.61748,1.12375,0.183738,727,2199,0.43436
33,0.0,0.0625,0.38,0.0786,0.074,0.6675,0.6743,1.00125,0.208006,727,2200,0.40249
18,0.0,0.0625,0.263,0.0541,0.018,0.51625,0.6711,0.97875,0.24251,729,2201,0.33966
33,0.0,0.0625,0.553,0.0185,0.074,0.09875,0.76127,0.77125,0.536011,694,2202,0.14555
33,0.0,0.0625,0.596,0.0707,0.074,0.11,0.75165,2.47125,0.618298,692,2203,0.25641
33,0.0,0.0625,0.587,0.0209,0.074,0.145,0.73443,1.60625,0.601953,689,2204,0.28175
33,0.0,0.0625,0.48,0.0268,1.0,0.2825,0.74117,0.0025,0.398159,693,2205,0.43279
33,0.0,0.0625,0.455,0.0214,0.085,0.27125,0.70655,0.21125,0.350879,692,2206,0.10423
33,0.0,0.0625,0.639,0.0096,0.074,0.07875,0.80777,6.4775,0.699693,691,2207,0.17727
33,0.0,0.0625,0.643,0.0531,0.074,0.0775,0.81997,0.22,0.706918,690,2208,0.50897
33,0.0,0.0625,0.388,0.0432,0.018,0.8525,0.74548,0.7175,0.223487,733,2209,0.50505
64,0.0,0.0625,0.65,0.035,1.0,0.27625,0.72641,0.555,0.206834,733,2210,0.32465
33,0.0,0.0625,0.351,0.0136,0.092,0.5075,0.71336,0.96875,0.154421,710,2211,0.05754
33,0.0,0.0625,0.366,0.0174,0.018,0.40875,0.85002,0.0325,0.182594,708,2212,0.10702
33,0.0,0.0625,0.341,0.0218,0.074,0.31,0.76757,2.665,0.134142,706,2213,0.16174
18,0.0,0.0625,0.657,0.018,0.074,0.4175,0.74554,2.36875,0.99099,660,2214,0.36312
18,0.0,0.0625,0.54,0.0019,0.074,0.375,0.74776,5.49875,0.769149,661,2215,0.47325
18,0.0,0.0625,0.523,0.0386,0.074,0.31875,0.71605,5.5,0.736318,659,2216,0.40737
33,0.0,0.0625,0.376,0.0414,0.018,0.30125,0.75805,2.3325,0.201757,700,2217,0.36106
33,0.0,0.0625,0.271,0.0078,0.074,0.865,0.78006,1.525,0.002343,725,2218,0.28127
18,0.0,0.0625,0.132,0.0152,1.0,0.70375,0.81115,0.80875,0.0,727,2219,0.29937
64,0.0,0.0625,0.538,0.0231,1.0,0.365,0.71634,1.09,0.0,717,2220,0.22966
33,0.0,0.0625,0.267,0.0415,1.0,0.83625,0.73609,0.98625,0.0,717,2221,0.179
33,0.0,0.0625,0.269,0.0248,1.0,0.89375,0.71122,0.66125,0.0,727,2222,0.28559
33,0.0,0.0625,0.268,0.0182,1.0,0.7925,0.71138,0.63,0.0,726,2223,0.35292
33,0.0,0.0625,0.269,0.0078,0.018,0.44,0.79041,1.4675,0.0,732,2224,0.19256
33,0.0,0.0625,0.268,0.0074,0.018,1.475,0.70689,1.24875,0.0,732,2225,0.69599
18,0.0,0.0625,0.134,0.0184,0.018,0.91875,0.75094,1.23,0.0,732,2226,0.29948
33,0.0,0.0625,0.291,0.0183,0.018,0.23,0.74886,2.295,0.040669,702,2227,0.20942
33,0.0,0.0625,0.314,0.0052,0.074,0.105,0.71433,0.31125,0.082929,700,2228,0.52656
18,0.0,0.0625,0.18,0.0105,0.018,0.1075,0.715,0.745,0.085077,692,2229,0.42161
64,0.0,0.0625,0.621,0.0134,0.018,0.14,0.68287,4.135,0.15325,690,2230,0.23997
33,0.0,0.0625,0.399,0.008,0.074,0.07875,0.76268,0.73625,0.244881,717,2231,0.36686
33,0.0,0.0625,0.406,0.0828,0.074,0.07625,0.83711,0.5025,0.258801,719,2232,0.26544
33,0.0,0.0625,0.405,0.0128,0.074,0.1175,0.81733,0.50875,0.255955,722,2233,0.45236
18,0.0,0.0625,0.131,0.0128,1.0,0.725,0.74761,1.48125,0.0,724,2234,0.2525
18,0.0,0.0625,0.132,0.0388,1.0,0.34625,0.78899,2.5475,0.0,716,2235,0.35801
18,0.0,0.0625,0.133,0.0426,1.0,0.335,0.7762,0.11375,0.0,714,2236,0.52828
18,0.0,0.0625,0.133,0.0261,1.0,0.54375,0.75494,3.7525,0.0,723,2237,0.50335
18,0.1,0.0625,0.138,0.0067,1.0,0.2275,0.71903,0.0725,0.005662,733,2238,0.43016
18,0.1,0.0625,0.135,0.0229,1.0,1.1925,0.67149,3.9825,0.000893,735,2239,0.19397
18,0.0,0.0625,0.183,0.023,0.018,0.10125,0.72054,0.72,0.091046,697,2240,0.53303
18,0.0,0.0625,0.172,0.0164,0.074,0.22125,0.71759,0.74875,0.069847,694,2241,0.35892
18,0.0,0.0625,0.245,0.0085,1.0,0.06625,0.67201,0.4975,0.209456,701,2242,0.42753
18,0.0,0.0625,0.239,0.007,1.0,0.0625,0.64424,1.79875,0.197545,705,2243,0.5068
18,0.1,0.0625,0.144,0.0144,1.0,0.1975,0.56073,3.97375,0.017685,677,2244,0.46438
18,0.1,0.0625,0.142,0.0,1.0,0.2,0.51034,3.64625,0.0147,677,2245,0.47616
18,0.0,0.0625,0.147,0.0115,1.0,0.09875,0.53769,1.25,0.023236,687,2246,0.43894
18,0.0,0.0625,0.148,0.0156,1.0,0.10875,0.49431,1.39,0.02424,690,2247,0.48247
18,0.0,0.0625,0.152,0.0085,0.074,0.135,0.8073,0.365,0.032608,710,2248,0.22339
18,0.0,1.0,0.173,0.0,0.074,0.15,0.86139,0.71625,0.073501,707,2249,0.23453
18,0.0,0.0625,0.157,0.0159,0.018,0.01125,0.75916,0.3475,0.042315,712,2250,0.61284
18,0.0,0.0625,0.154,0.0038,0.074,0.0275,0.6554,0.25,0.03629,710,2251,0.23472
18,0.0,0.0625,0.154,0.0129,0.018,0.115,0.83139,0.26875,0.037071,711,2252,0.41017
18,0.0,0.0625,0.156,0.0104,1.0,0.0825,0.62084,2.18875,0.039637,704,2253,0.517
18,0.0,0.0625,0.154,0.0082,0.018,0.0875,0.69547,4.32875,0.036374,706,2254,0.5456
18,0.0,0.0625,0.171,0.0177,0.074,0.06375,0.78734,0.595,0.068787,697,2255,0.61852
18,0.0,0.0625,0.156,0.0074,0.018,0.05625,0.58992,0.1325,0.039833,696,2256,0.49099
18,0.0,0.0625,0.155,0.0119,0.074,0.065,0.7215,0.4075,0.037573,696,2257,0.58784
18,0.0,0.0625,0.154,0.0331,0.076,0.11125,0.55111,5.235,0.035593,694,2258,0.62271
18,0.0,0.0625,0.141,0.0046,0.076,0.09,0.56752,1.24875,0.012106,686,2259,0.43153
18,0.1,0.0625,0.141,0.0157,1.0,0.19125,0.51828,0.09,0.012692,666,2260,0.25842
18,0.1,0.0625,0.145,0.0153,1.0,0.2475,0.46748,0.0,0.019107,667,2261,0.34635
18,0.0,0.0625,0.156,0.0161,1.0,0.12,0.52723,0.0,0.039442,662,2262,0.22697
18,0.0,0.0625,0.166,0.0051,1.0,0.19875,0.50584,0.0375,0.059637,659,2263,0.14973
33,0.0,0.0625,0.372,0.0102,0.074,0.21375,0.75982,1.125,0.19431,730,2264,0.38957
33,0.0,0.0625,0.37,0.0027,0.074,0.32625,0.7281,1.125,0.190432,730,2265,0.40113
33,0.0,0.0625,0.376,0.0,0.074,0.185,0.80029,1.08,0.200642,732,2266,0.26132
33,0.0,0.0625,0.405,0.0149,0.018,0.27125,0.66852,1.9425,0.256513,724,2267,0.27745
18,0.0,0.0625,0.285,0.0278,0.074,0.29875,0.76639,0.0,0.284686,728,2268,0.20156
18,0.0,0.0625,0.307,0.036,0.018,0.15375,0.7636,0.0,0.327559,725,2269,0.37499
18,0.0,0.0625,0.206,0.0137,0.018,0.3975,0.65977,1.175,0.135481,720,2270,0.47109
14,0.0,0.0625,0.271,0.0163,0.074,0.15125,0.73832,0.0,0.386834,726,2271,0.35986
18,0.0,0.0625,0.307,0.012,0.074,0.10375,0.77151,0.01375,0.326974,722,2272,0.24099
18,0.0,0.0625,0.352,0.0113,1.0,0.07875,0.73354,0.03125,0.411269,726,2273,0.41984
33,0.0,0.0625,0.279,0.009,0.074,0.295,0.83896,1.42875,0.017071,723,2274,0.15548
33,0.0,0.0625,0.294,0.0107,0.074,0.07625,0.87184,1.5,0.04583,731,2275,0.32154
33,0.0,0.0625,0.294,0.0112,0.099,0.12125,0.85834,0.7375,0.044798,729,2276,0.20871
33,0.0,0.0625,0.291,0.0104,0.074,0.0575,0.86171,0.36,0.040112,725,2277,0.17273
33,0.0,0.0625,0.316,0.0533,1.0,0.08875,0.89052,1.49,0.087336,731,2278,0.30681
33,0.0,0.0625,0.317,0.0454,0.074,0.0675,0.79639,0.0,0.089847,727,2279,0.46271
33,0.0,0.0625,0.336,0.0216,0.074,0.06875,0.80608,0.0,0.126053,729,2280,0.57485
18,0.0,0.0625,0.557,0.0223,0.074,0.25125,0.78717,0.75,0.800948,665,2281,0.70025
33,0.0,0.0625,0.422,0.0276,1.0,0.03625,0.64376,0.4975,0.288396,695,2282,0.57766
33,0.0,0.0625,0.422,0.0363,1.0,0.03625,0.66084,4.45625,0.287392,695,2283,0.57789
33,0.0,0.0625,0.435,0.0163,0.074,0.04,0.62274,4.445,0.313361,695,2284,0.56636
33,0.0,0.0625,0.443,0.0093,0.074,0.05625,0.66765,4.5,0.328061,694,2285,0.65328
33,0.0,0.0625,0.421,0.0088,0.074,0.03625,0.563,0.25,0.286946,699,2286,0.62186
33,0.0,0.0625,0.424,0.0117,1.0,0.0175,0.62923,0.32,0.291967,699,2287,0.40807
33,0.0,0.0625,0.428,0.0019,1.0,0.04875,0.6232,1.5,0.298996,697,2288,0.45909
33,0.0,0.0625,0.423,0.0173,1.0,0.03625,0.71313,1.5,0.28954,696,2289,0.59644
33,0.0,0.0625,0.443,0.0118,1.0,0.1225,0.65768,2.43125,0.328731,694,2290,0.55468
33,0.0,0.0625,0.441,0.0121,1.0,0.1025,0.66455,2.25,0.324491,693,2291,0.44474
33,0.0,1.0,0.562,0.0146,0.074,0.1425,0.686,0.5475,0.554282,685,2292,0.34522
33,0.0,0.0625,0.585,0.0143,1.0,0.0175,0.67024,0.0,0.597183,683,2293,0.52161
33,0.0,0.0625,0.595,0.3885,0.074,0.13125,0.74973,0.0,0.616541,682,2294,0.51287
33,0.0,0.0625,0.4,0.0108,0.166,0.12875,0.51424,1.50625,0.247252,699,2295,0.04867
33,0.0,0.0625,0.41,0.0092,0.0,0.0,0.2971,4.42625,0.265495,688,2296,0.0
33,0.0,0.0625,0.436,0.0179,0.074,0.30875,0.74154,2.3725,0.315091,692,2297,0.31064
33,0.0,0.0625,0.455,0.016,0.018,0.60375,0.76143,2.985,0.349986,691,2298,0.48523
18,0.0,0.0625,0.149,0.0097,0.075,0.09625,0.62406,0.42,0.027922,698,2299,0.35085
18,0.0,0.0625,0.203,1.0,0.074,0.07125,0.72036,0.6225,0.130153,698,2300,0.40184
18,0.0,0.0625,0.162,0.0371,0.074,0.0775,0.65898,0.7625,0.051018,696,2301,0.42254
33,0.0,0.0625,0.313,0.0047,1.0,0.1925,0.85911,0.0275,0.081395,708,2302,0.40782
18,0.1,0.0625,0.133,0.0159,1.0,0.37,0.77283,0.0875,0.0,723,2303,0.53234
18,0.1,0.0625,0.152,0.0249,0.018,0.09625,0.54346,0.605,0.03272,663,2304,0.41316
9,0.1,0.0625,0.047,0.0232,0.098,0.075,0.52368,0.59375,0.026192,663,2305,0.06151
18,0.1,0.0625,0.137,0.0079,0.077,0.0825,0.51499,0.68125,0.004881,692,2306,0.14433
9,0.0,0.0625,0.039,0.0263,1.0,0.0525,0.51687,0.4525,0.011688,697,2307,0.08853
18,0.2,0.0625,0.141,0.0346,0.018,0.47,0.47473,0.12375,0.011771,678,2308,0.50787
18,0.1,0.0625,0.141,0.0253,1.0,0.465,0.50471,0.125,0.011883,677,2309,0.50818
33,0.0,0.0625,0.45,0.0317,0.074,0.30375,0.77917,0.26625,0.342008,710,2310,0.25514
33,0.0,0.0625,0.439,0.3534,0.018,0.29625,0.65633,3.86875,0.321032,707,2311,0.25382
33,0.0,0.0625,0.286,0.014,0.076,0.57125,0.74814,2.0,0.030544,710,2312,0.28513
64,0.0,0.0625,0.543,0.0081,0.074,0.29,0.77285,2.0,0.003961,711,2313,0.2015
33,0.0,0.0625,0.288,0.0874,1.0,0.2675,0.65302,1.125,0.034756,670,2314,0.39315
18,0.0,0.0625,0.159,0.0718,0.018,0.2775,0.69795,1.125,0.04636,672,2315,0.45291
33,0.0,0.0625,0.272,0.0,1.0,0.1475,0.83739,0.85,0.003068,729,2316,0.12803
33,0.0,0.0625,0.267,0.0142,0.074,0.11875,0.76244,0.29625,0.0,710,2317,0.10389
33,0.0,0.0625,0.266,0.0191,1.0,0.31125,0.78375,0.5525,0.0,711,2318,0.49363
33,0.0,0.0625,0.307,0.0807,0.018,0.17625,0.69513,1.10625,0.070656,680,2319,0.19011
18,0.0,0.0625,0.172,0.0885,0.074,0.23,0.77777,2.4425,0.070572,679,2320,0.40806
18,0.0,0.0625,0.216,0.024,1.0,0.05875,0.70561,0.5,0.155007,702,2321,0.38843
18,0.1,0.0625,0.151,0.0179,0.018,0.1375,0.5377,0.6225,0.030795,665,2322,0.25295
9,0.1,0.0625,0.044,0.011,1.0,0.18125,0.55186,0.625,0.021144,667,2323,0.22895
18,0.0,0.0625,0.177,0.0096,0.074,0.015,0.69899,0.0,0.079247,698,2324,0.61738
18,0.0,0.0625,0.211,0.015,0.018,0.1125,0.68759,0.0,0.145328,700,2325,0.31397
18,0.1,0.0625,0.14,0.0162,0.074,0.06875,0.6089,0.75625,0.010098,685,2326,0.43248
18,0.1,1.0,0.136,0.0105,1.0,0.07,0.59761,0.74875,0.003264,687,2327,0.45757
18,0.0,1.0,0.4,0.0236,0.074,0.10375,0.86048,0.0225,0.502204,665,2328,0.64424
18,0.0,0.0625,0.488,0.0219,0.018,0.31625,0.74528,0.61375,0.670656,663,2329,0.1849
33,0.0,0.0625,0.321,0.0624,0.074,0.5925,0.84124,0.00125,0.097015,700,2330,0.65938
33,0.0,0.0625,0.319,0.024,0.074,0.30375,0.81179,0.0025,0.092775,699,2331,0.66254
18,0.0,0.0625,0.183,0.0224,0.074,0.07625,0.77445,0.0475,0.091269,706,2332,0.28506
18,0.0,0.0625,0.183,0.819,0.074,0.1125,0.76333,0.27,0.091409,707,2333,0.37418
14,0.0,0.0625,0.226,0.0272,0.018,0.11625,0.76055,0.0,0.301032,729,2334,0.17598
33,0.0,0.0625,0.448,0.0108,1.0,0.04875,0.64919,0.25,0.336653,696,2335,0.31941
33,0.0,1.0,0.447,0.0611,1.0,0.1,0.59017,0.42,0.334979,694,2336,0.75883
33,0.0,0.0625,0.411,0.0091,0.018,0.18875,0.54907,1.72625,0.268229,694,2337,0.16372
33,0.0,0.0625,0.429,0.0391,0.074,0.16625,0.57696,1.83625,0.301367,693,2338,0.27484
18,0.0,0.0625,0.141,0.0193,0.018,0.06,0.66768,4.62125,0.011743,716,2339,0.23696
18,0.0,0.0625,0.132,0.0117,1.0,0.08625,0.79995,4.54625,0.0,720,2340,0.29034
18,0.0,1.0,0.136,0.0549,0.018,0.10625,0.8608,3.1925,0.002399,721,2341,0.18248
33,0.0,0.0625,0.274,0.0176,1.0,0.26,0.71714,0.0,0.008536,686,2342,0.22635
33,0.0,0.0625,0.303,0.0688,0.08,0.3175,0.60384,0.0,0.06318,683,2343,0.41796
64,0.0,0.0625,0.653,0.0052,0.079,0.78375,0.75687,0.4075,0.21364,736,2344,0.23546
64,0.0,0.0625,0.645,0.005,0.074,0.9375,0.75027,0.69875,0.198382,738,2345,0.61924
18,0.1,0.0625,0.148,0.0054,0.074,0.255,0.53893,0.255,0.024351,669,2346,0.36113
18,0.1,0.0625,0.143,0.0033,0.018,0.44875,0.59033,0.25,0.015621,671,2347,0.47653
18,0.1,0.0625,0.146,0.0106,1.0,0.29375,0.50348,0.49625,0.021423,672,2348,0.28992
9,0.2,0.0625,0.038,0.0262,1.0,0.20375,0.44416,0.19,0.008759,683,2349,0.09342
9,0.1,0.0625,0.032,0.0222,1.0,0.13,0.46732,0.94125,0.0,689,2350,0.08542
9,0.1,1.0,0.036,0.0073,1.0,0.16375,0.45775,0.4025,0.005886,682,2351,0.19899
33,0.0,1.0,0.322,0.0121,0.018,0.07375,0.78758,1.92875,0.098801,722,2352,0.24952
33,0.0,0.0625,0.358,0.0267,0.074,0.0325,0.93774,0.07875,0.167364,725,2353,0.10195
33,0.0,0.0625,0.4,0.0161,1.0,0.01375,0.84249,0.0,0.24675,728,2354,0.27192
18,0.0,0.0625,0.153,0.0319,0.075,0.12625,0.5712,0.2025,0.03417,697,2355,0.43255
18,0.0,0.0625,0.156,0.1004,1.0,0.0475,0.58175,0.05,0.040307,698,2356,0.59438
14,0.0,0.0625,0.241,0.0426,0.074,0.415,0.66009,0.0,0.329874,731,2357,0.77034
14,0.0,0.0625,0.248,0.036,0.074,0.34375,0.71765,0.0,0.343515,730,2358,0.84533
14,0.0,0.0625,0.263,0.065,0.074,0.285,0.66617,0.0,0.370823,728,2359,0.72197
64,0.0,0.0625,0.639,0.0108,0.074,0.28,0.80991,0.30125,0.187476,727,2360,0.21094
64,0.0,0.0625,0.623,0.0177,0.074,0.47625,0.75538,1.10875,0.157294,730,2361,0.25061
18,0.0,0.0625,0.205,0.0606,1.0,0.07,0.62625,0.0,0.133668,703,2362,0.42822
18,0.0,1.0,0.193,0.0362,1.0,0.04125,0.775,0.0,0.111074,705,2363,0.46039
33,0.0,1.0,0.435,0.0314,0.074,0.1675,0.71121,0.255,0.313138,699,2364,0.16845
33,0.0,1.0,0.438,0.0148,0.018,0.24375,0.77997,0.2925,0.318661,697,2365,0.41232
18,0.0,1.0,0.15,0.0133,0.074,0.07125,0.60038,4.93875,0.029512,693,2366,0.59636
18,0.0,1.0,0.15,0.0629,1.0,0.07875,0.48064,6.1175,0.029819,695,2367,0.758
18,0.0,1.0,0.148,0.01,1.0,0.07125,0.53555,6.06375,0.025607,695,2368,0.52479
18,0.0,0.0625,0.156,0.0019,0.018,0.04375,0.45294,5.93,0.039554,694,2369,0.73713
18,0.0,0.0625,0.17,0.0435,0.074,0.0875,0.75728,0.85,0.06742,711,2370,0.41671
18,0.0,0.0625,0.173,0.0346,0.074,0.0425,0.8127,6.0375,0.073138,712,2371,0.21955
18,0.0,1.0,0.155,0.0146,0.074,0.1375,0.66101,3.19875,0.039079,678,2372,0.44975
18,0.0,1.0,0.151,0.0127,0.074,0.2475,0.72213,3.9525,0.031688,678,2373,0.39695
18,0.0,1.0,0.152,0.0148,0.018,0.06375,0.55687,0.63375,0.032552,683,2374,0.36196
